Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep,
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8499,6,3500,59,360,,4,9,12,12,ANAHEIM. . . . . . . . . . . . . .,539,539,47483647,9,18,946398,33,115,6329948,47,440,18809971,539,539,47483647,9,18,946398,33,115,6329948,47,440,18809971
8499,6,4000,89,6690,,4,9,12,12,ANDERSON . . . . . . . . . . . . .,41,41,1839993,0,0,0,0,0,0,0,0,0,41,41,1839993,0,0,0,0,0,0,0,0,0
8499,6,4500,9,9999,,4,9,12,12,ANGELS . . . . . . . . . . . . . .,6,6,359340,0,0,0,0,0,0,0,0,0,6,6,359340,0,0,0,0,0,0,0,0,0
8499,6,5000,13,5775,,4,9,12,12,ANTIOCH. . . . . . . . . . . . . .,433,433,27888969,0,0,0,3,9,314121,13,139,4624485,433,433,27888969,0,0,0,3,9,314121,13,139,4624485
8499,6,5500,37,4480,,4,9,12,12,ARCADIA. . . . . . . . . . . . . .,31,31,6153054,1,2,178728,3,10,935474,6,129,7218029,31,31,6153054,1,2,178728,3,10,935474,6,129,7218029
8499,6,6000,23,9999,,4,9,12,12,ARCATA . . . . . . . . . . . . . .,25,25,1440530,2,4,130000,1,4,95000,1,6,125000,25,25,1440530,2,4,130000,1,4,95000,1,6,125000
8499,6,6500,79,9999,,4,9,12,12,ARROYO GRANDE. . . . . . . . . . .,99,99,7183101,0,0,0,7,22,882614,1,8,387846,99,99,7183101,0,0,0,7,22,882614,1,8,387846
8499,6,7000,37,4480,,4,9,12,12,ARTESIA. . . . . . . . . . . . . .,6,6,748900,1,2,95080,0,0,0,7,66,3959270,6,6,748900,1,2,95080,0,0,0,7,66,3959270
8499,6,7250,29,680,,4,9,12,12,ARVIN. . . . . . . . . . . . . . .,10,10,304645,13,26,2651272,2,8,226369,8,61,1395625,10,10,304645,13,26,2651272,2,8,226369,8,61,1395625
8499,6,7275,79,9999,,4,9,12,12,ATASCADERO . . . . . . . . . . . .,184,184,12990582,13,26,1120839,7,28,1025843,16,114,4235179,184,184,12990582,13,26,1120839,7,28,1025843,16,114,4235179
8499,6,7500,81,7360,,4,9,6,6,ATHERTON TOWN. . . . . . . . . . .,12,12,3370781,0,0,0,0,0,0,0,0,0,8,8,1999263,0,0,0,0,0,0,0,0,0
8499,6,8000,47,9999,,4,9,12,12,ATWATER. . . . . . . . . . . . . .,49,49,2832550,2,4,177600,2,6,403000,0,0,0,49,49,2832550,2,4,177600,2,6,403000,0,0,0
8499,6,8500,61,6920,,4,9,12,12,AUBURN . . . . . . . . . . . . . .,90,90,5095259,0,0,0,5,17,680000,1,10,326550,90,90,5095259,0,0,0,5,17,680000,1,10,326550
8499,6,9000,37,4480,,4,9,12,12,AVALON . . . . . . . . . . . . . .,7,7,997000,1,2,135000,0,0,0,1,16,800000,7,7,997000,1,2,135000,0,0,0,1,16,800000
8499,6,9300,31,9999,,4,9,12,12,AVENAL . . . . . . . . . . . . . .,3,3,301409,4,8,240480,11,44,996620,0,0,0,3,3,301409,4,8,240480,11,44,996620,0,0,0
8499,6,9500,37,4480,,4,9,12,12,AZUSA. . . . . . . . . . . . . . .,7,7,577100,1,2,115000,11,44,1848000,0,0,0,7,7,577100,1,2,115000,11,44,1848000,0,0,0
8499,6,10000,29,680,,4,9,12,12,BAKERSFIELD. . . . . . . . . . . .,1713,1713,95294071,29,58,2200053,139,531,21095366,205,1612,45310347,1713,1713,95294071,29,58,2200053,139,531,21095366,205,1612,45310347
8499,6,10500,37,4480,,4,9,12,12,BALDWIN PARK . . . . . . . . . . .,257,257,13007129,1,2,45000,11,39,5580672,16,163,8059549,257,257,13007129,1,2,45000,11,39,5580672,16,163,8059549
8499,6,11000,65,6780,,4,9,12,12,BANNING. . . . . . . . . . . . . .,11,11,875780,0,0,0,3,12,420000,0,0,0,11,11,875780,0,0,0,3,12,420000,0,0,0
8499,6,11500,71,6780,,4,9,12,12,BARSTOW. . . . . . . . . . . . . .,19,19,1214435,1,2,96033,0,0,322071,25,345,7417254,19,19,1214435,1,2,96033,0,0,322071,25,345,7417254
8499,6,12000,65,6780,,4,9,12,12,BEAUMONT . . . . . . . . . . . . .,10,10,522622,0,0,0,0,0,0,0,0,0,10,10,522622,0,0,0,0,0,0,0,0,0
8499,6,12500,37,4480,,4,9,12,12,BELL . . . . . . . . . . . . . . .,11,11,523371,2,4,127000,1,3,123000,0,0,0,11,11,523371,2,4,127000,1,3,123000,0,0,0
8499,6,13000,37,4480,,4,9,12,12,BELLFLOWER . . . . . . . . . . . .,30,30,1975100,11,22,1219000,7,25,1172000,8,59,3309100,30,30,1975100,11,22,1219000,7,25,1172000,8,59,3309100
8499,6,13300,37,4480,,4,9,0,0,BELL GARDENS . . . . . . . . . . .,4,4,370156,1,2,111330,0,3,0,1,5,27405,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,13500,81,7360,,4,9,12,12,BELMONT. . . . . . . . . . . . . .,41,41,5028303,0,0,0,0,0,0,0,0,0,41,41,5028303,0,0,0,0,0,0,0,0,0
8499,6,14000,41,7360,,4,9,0,0,BELVEDERE. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,14500,95,8720,,4,9,12,12,BENICIA. . . . . . . . . . . . . .,237,237,18230783,0,0,0,10,39,2452295,4,30,1361916,237,237,18230783,0,0,0,10,39,2452295,4,30,1361916
8499,6,15000,1,5775,,4,9,12,12,BERKELEY . . . . . . . . . . . . .,21,21,1541655,2,4,173520,0,0,0,1,9,400000,21,21,1541655,2,4,173520,0,0,0,1,9,400000
8499,6,15500,37,4480,,4,9,12,12,BEVERLY HILLS. . . . . . . . . . .,25,25,13844192,0,0,0,0,0,0,0,0,0,25,25,13844192,0,0,0,0,0,0,0,0,0
8499,6,15700,71,6780,,4,9,5,5,BIG BEAR LAKE. . . . . . . . . . .,60,60,4627055,1,2,138600,0,0,0,0,0,0,60,60,4627055,1,2,138600,0,0,0,0,0,0
8499,6,16000,7,1620,,4,9,12,12,BIGGS. . . . . . . . . . . . . . .,10,10,416920,0,0,0,0,0,0,0,0,0,10,10,416920,0,0,0,0,0,0,0,0,0
8499,6,16500,27,9999,,4,9,11,11,BISHOP . . . . . . . . . . . . . .,2,2,120935,1,2,18275,1,4,138000,0,0,0,1,1,33000,1,2,18275,1,4,138000,0,0,0
8499,6,17000,23,9999,,4,9,12,12,BLUE LAKE. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,17500,65,6780,,4,9,12,12,BLYTHE . . . . . . . . . . . . . .,2,2,189547,0,0,0,0,0,0,0,0,0,2,2,189547,0,0,0,0,0,0,0,0,0
8499,6,18000,37,4480,,4,9,12,12,BRADBURY . . . . . . . . . . . . .,5,5,683300,0,0,0,0,0,0,0,0,0,5,5,683300,0,0,0,0,0,0,0,0,0
8499,6,18500,25,9999,,4,9,12,11,BRAWLEY. . . . . . . . . . . . . .,18,18,835767,1,2,48280,1,3,93981,13,83,2052538,18,18,835767,1,2,48280,1,3,93981,13,83,2052538
8499,6,19000,59,360,,4,9,12,12,BREA . . . . . . . . . . . . . . .,130,130,10599364,0,0,0,0,0,0,0,0,0,130,130,10599364,0,0,0,0,0,0,0,0,0
8499,6,19700,81,7360,,4,9,12,12,BRISBANE . . . . . . . . . . . . .,7,7,675000,0,0,0,0,0,0,0,0,0,7,7,675000,0,0,0,0,0,0,0,0,0
8499,6,20000,59,360,,4,9,12,12,BUENA PARK . . . . . . . . . . . .,48,48,3616916,3,6,320000,5,17,1022000,10,149,4705000,48,48,3616916,3,6,320000,5,17,1022000,10,149,4705000
8499,6,20500,37,4480,,4,9,12,12,BURBANK. . . . . . . . . . . . . .,40,40,5730279,5,10,389300,3,10,362800,23,368,12450168,40,40,5730279,5,10,389300,3,10,362800,23,368,12450168
8499,6,21000,81,7360,,4,9,12,12,BURLINGAME . . . . . . . . . . . .,7,7,863515,0,0,0,0,0,0,2,21,1540000,7,7,863515,0,0,0,0,0,0,2,21,1540000
8499,6,21200,7,1620,,4,9,12,12,BUTTE CO. UNINC. AREA. . . . . . .,466,466,32841880,21,42,1677506,18,63,2508571,9,58,2180596,466,466,32841880,21,42,1677506,18,63,2508571,9,58,2180596
8499,6,21700,9,9999,,4,9,12,12,CALAVERAS CO. UNINC. AREA. . . . .,465,465,32850630,5,10,489398,1,4,225232,1,5,181244,465,465,32850630,5,10,489398,1,4,225232,1,5,181244
8499,6,22000,25,9999,,4,9,12,12,CALEXICO . . . . . . . . . . . . .,199,199,11873175,0,0,0,1,3,115000,0,0,0,199,199,11873175,0,0,0,1,3,115000,0,0,0
8499,6,22300,29,680,,4,9,12,12,CALIFORNIA CITY. . . . . . . . . .,14,14,772308,0,0,0,1,4,119283,0,0,0,14,14,772308,0,0,0,1,4,119283,0,0,0
8499,6,22500,25,9999,,4,9,12,12,CALIPATRIA . . . . . . . . . . . .,4,4,184301,0,0,0,1,3,83375,0,0,0,4,4,184301,0,0,0,1,3,83375,0,0,0
8499,6,23000,55,8720,,4,9,12,12,CALISTOGA. . . . . . . . . . . . .,10,10,905400,0,0,0,0,0,0,0,0,0,10,10,905400,0,0,0,0,0,0,0,0,0
8499,6,23300,111,6000,,4,9,12,12,CAMARILLO. . . . . . . . . . . . .,272,272,20113038,11,22,1309250,0,0,0,11,117,4604247,272,272,20113038,11,22,1309250,0,0,0,11,117,4604247
8499,6,23500,85,7400,,4,9,12,12,CAMPBELL . . . . . . . . . . . . .,44,44,3687601,0,0,0,0,0,0,14,253,13175668,44,44,3687601,0,0,0,0,0,0,14,253,13175668
8499,6,24000,87,7485,,4,9,12,12,CAPITOLA . . . . . . . . . . . . .,24,24,2477567,0,0,0,1,3,174794,1,5,399314,24,24,2477567,0,0,0,1,3,174794,1,5,399314
8499,6,24500,73,7320,,4,9,12,11,CARLSBAD . . . . . . . . . . . . .,913,913,85001851,25,50,4697561,74,269,12729359,63,675,28230493,913,913,85001851,25,50,4697561,74,269,12729359,63,675,28230493
8499,6,25000,53,7120,,4,9,12,12,CARMEL-BY-THE-SEA. . . . . . . . .,11,11,972983,0,0,0,1,3,245131,2,20,1206380,11,11,972983,0,0,0,1,3,245131,2,20,1206380
8499,6,25125,83,7480,,4,9,12,12,CARPINTERIA. . . . . . . . . . . .,61,61,4388559,3,6,316500,2,7,337600,2,15,571079,61,61,4388559,3,6,316500,2,7,337600,2,15,571079
8499,6,25250,37,4480,,4,9,12,12,CARSON . . . . . . . . . . . . . .,28,28,2000020,0,0,0,0,0,0,16,114,7566160,28,28,2000020,0,0,0,0,0,0,16,114,7566160
8499,6,25300,65,6780,,4,9,0,0,CATHEDRAL CITY . . . . . . . . . .,8,8,547331,3,6,743052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,25500,99,5170,,4,9,12,12,CERES. . . . . . . . . . . . . . .,111,111,7980670,9,18,795750,0,0,0,1,12,390200,111,111,7980670,9,18,795750,0,0,0,1,12,390200
8499,6,25700,37,4480,,4,9,12,12,CERRITOS . . . . . . . . . . . . .,88,88,15052880,0,0,0,0,0,0,0,0,0,88,88,15052880,0,0,0,0,0,0,0,0,0
8499,6,26000,7,1620,,4,9,12,12,CHICO. . . . . . . . . . . . . . .,103,103,4674504,11,22,936644,64,243,7834202,41,540,13237277,103,103,4674504,11,22,936644,64,243,7834202,41,540,13237277
8499,6,26500,71,6780,,4,9,12,12,CHINO. . . . . . . . . . . . . . .,374,374,23162911,4,8,368187,6,24,1242732,33,323,10478134,374,374,23162911,4,8,368187,6,24,1242732,33,323,10478134
8499,6,27000,39,9999,,4,9,12,12,CHOWCHILLA . . . . . . . . . . . .,7,7,363518,0,0,0,0,0,0,0,0,0,7,7,363518,0,0,0,0,0,0,0,0,0
8499,6,27500,73,7320,,4,9,12,12,CHULA VISTA. . . . . . . . . . . .,649,649,51238077,3,6,280174,2,8,212356,29,537,18913659,649,649,51238077,3,6,280174,2,8,212356,29,537,18913659
8499,6,28000,37,4480,,4,9,12,12,CLAREMONT. . . . . . . . . . . . .,97,97,12481160,0,0,0,0,0,0,0,0,0,97,97,12481160,0,0,0,0,0,0,0,0,0
8499,6,28300,33,9999,,4,9,12,12,CLEARLAKE. . . . . . . . . . . . .,24,24,1523113,4,8,443615,0,0,0,4,56,1774924,24,24,1523113,4,8,443615,0,0,0,4,56,1774924
8499,6,28500,97,7500,,4,9,12,12,CLOVERDALE . . . . . . . . . . . .,45,45,2686642,2,4,207160,0,0,0,0,0,0,45,45,2686642,2,4,207160,0,0,0,0,0,0
8499,6,29000,19,2840,,4,9,12,12,CLOVIS . . . . . . . . . . . . . .,327,327,15659636,8,16,666852,27,98,3006697,35,357,10758587,327,327,15659636,8,16,666852,27,98,3006697,35,357,10758587
8499,6,29500,65,6780,,4,9,12,12,COACHELLA. . . . . . . . . . . . .,54,54,2756674,1,2,67004,1,3,91680,0,0,0,54,54,2756674,1,2,67004,1,3,91680,0,0,0
8499,6,30000,19,2840,,4,9,12,12,COALINGA . . . . . . . . . . . . .,82,82,3409596,6,12,311564,24,83,2048555,6,42,1178236,82,82,3409596,6,12,311564,24,83,2048555,6,42,1178236
8499,6,30500,61,6920,,4,9,12,12,COLFAX . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,31000,81,7360,,4,9,12,12,COLMA TOWN . . . . . . . . . . . .,3,3,480000,1,2,110000,0,0,0,0,0,0,3,3,480000,1,2,110000,0,0,0,0,0,0
8499,6,31500,71,6780,,4,9,12,12,COLTON . . . . . . . . . . . . . .,439,439,22664648,0,0,0,0,0,0,43,678,16815582,439,439,22664648,0,0,0,0,0,0,43,678,16815582
8499,6,32000,11,9999,,4,9,0,0,COLUSA . . . . . . . . . . . . . .,33,33,1357809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,32100,11,9999,,4,9,12,12,COLUSA CO. UNINC. AREA . . . . . .,40,40,1605987,0,0,0,0,0,0,0,0,0,40,40,1605987,0,0,0,0,0,0,0,0,0
8499,6,32500,37,4480,,4,9,12,12,COMMERCE . . . . . . . . . . . . .,4,4,192000,1,2,144150,1,4,165000,1,6,240000,4,4,192000,1,2,144150,1,4,165000,1,6,240000
8499,6,33000,37,4480,,4,9,12,12,COMPTON. . . . . . . . . . . . . .,114,114,6859835,7,14,1122838,0,0,0,27,189,8981850,114,114,6859835,7,14,1122838,0,0,0,27,189,8981850
8499,6,33500,13,5775,,4,9,12,12,CONCORD. . . . . . . . . . . . . .,615,615,43482195,5,10,766598,0,0,0,11,156,5537390,615,615,43482195,5,10,766598,0,0,0,11,156,5537390
8499,6,34000,13,5775,,4,9,12,12,CONTRA COSTA BAL. OF CO. # . . . .,1855,1855,127076246,2,4,166050,10,40,1924372,59,550,16658874,1855,1855,127076246,2,4,166050,10,40,1924372,59,550,16658874
8499,6,34500,31,9999,,4,9,12,12,CORCORAN . . . . . . . . . . . . .,8,8,607479,0,0,0,0,0,0,0,0,0,8,8,607479,0,0,0,0,0,0,0,0,0
8499,6,35000,103,9999,,4,9,10,10,CORNING. . . . . . . . . . . . . .,8,8,312172,1,2,32000,0,0,0,15,89,5532925,6,6,254960,1,2,32000,0,0,0,14,84,5520000
8499,6,35500,65,6780,,4,9,12,12,CORONA . . . . . . . . . . . . . .,638,638,43312511,4,8,413644,22,88,3053779,15,179,5648779,638,638,43312511,4,8,413644,22,88,3053779,15,179,5648779
8499,6,36000,73,7320,,4,9,12,12,CORONADO . . . . . . . . . . . . .,29,29,4628782,0,0,0,1,3,222312,1,5,542316,29,29,4628782,0,0,0,1,3,222312,1,5,542316
8499,6,36500,41,7360,,4,9,12,12,CORTE MADERA TOWN. . . . . . . . .,20,20,1459489,0,0,0,5,17,1393278,0,0,0,20,20,1459489,0,0,0,5,17,1393278,0,0,0
8499,6,37000,59,360,,4,9,12,0,COSTA MESA . . . . . . . . . . . .,536,536,37356960,5,10,520344,10,39,1679193,18,181,7296345,536,536,37356960,5,10,520344,10,39,1679193,18,181,7296345
8499,6,37400,97,7500,,4,9,11,11,COTATI . . . . . . . . . . . . . .,29,29,1263639,5,10,326085,2,7,120309,4,42,1169863,28,28,1214648,5,10,326085,2,7,120309,4,42,1169863
8499,6,37500,37,4480,,4,9,12,12,COVINA . . . . . . . . . . . . . .,120,120,8943602,2,4,199510,33,111,6368596,4,24,1030390,120,120,8943602,2,4,199510,33,111,6368596,4,24,1030390
8499,6,38000,15,9999,,4,9,12,12,CRESCENT CITY. . . . . . . . . . .,0,0,0,0,0,0,1,4,152320,0,0,0,0,0,0,0,0,0,1,4,152320,0,0,0
8499,6,38300,37,4480,,4,9,0,0,CUDAHY . . . . . . . . . . . . . .,16,16,670247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,38500,37,4480,,4,9,12,12,CULVER CITY. . . . . . . . . . . .,2,2,141360,2,4,235000,1,4,135000,6,76,4874537,2,2,141360,2,4,235000,1,4,135000,6,76,4874537
8499,6,39000,85,7400,,4,9,12,12,CUPERTINO. . . . . . . . . . . . .,184,184,21242551,0,0,0,7,24,958000,0,0,0,184,184,21242551,0,0,0,7,24,958000,0,0,0
8499,6,39300,59,360,,4,9,12,12,CYPRESS. . . . . . . . . . . . . .,29,29,1467239,0,0,0,1,3,57250,1,7,357711,29,29,1467239,0,0,0,1,3,57250,1,7,357711
8499,6,40000,81,7360,,4,9,12,12,DALY CITY. . . . . . . . . . . . .,45,45,4904139,1,2,84000,0,0,0,0,0,0,45,45,4904139,1,2,84000,0,0,0,0,0,0
8499,6,40500,113,6920,,4,9,12,12,DAVIS. . . . . . . . . . . . . . .,154,154,10917000,0,0,0,14,48,2427000,37,308,12249600,154,154,10917000,0,0,0,14,48,2427000,37,308,12249600
8499,6,41000,29,680,,4,9,12,12,DELANO . . . . . . . . . . . . . .,70,70,3616448,2,4,102396,2,6,184797,2,13,437995,70,70,3616448,2,4,102396,2,6,184797,2,13,437995
8499,6,41200,15,9999,,4,9,12,12,DEL NORTE CO. UNINC. AREA. . . . .,35,35,2453488,0,0,0,0,0,0,0,0,0,35,35,2453488,0,0,0,0,0,0,0,0,0
8499,6,41500,53,7120,,4,9,12,12,DEL REY OAKS . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,41700,65,6780,,4,9,12,12,DESERT HOT SPRINGS . . . . . . . .,35,35,2462314,9,18,727305,5,15,492672,0,0,0,35,35,2462314,9,18,727305,5,15,492672,0,0,0
8499,6,42000,107,8780,,4,9,12,12,DINUBA . . . . . . . . . . . . . .,46,46,2726833,0,0,0,0,0,0,4,30,1212175,46,46,2726833,0,0,0,0,0,0,4,30,1212175
8499,6,42500,95,8720,,4,9,12,12,DIXON. . . . . . . . . . . . . . .,84,84,5460636,21,42,2052327,1,3,108655,5,38,1075010,84,84,5460636,21,42,2052327,1,3,108655,5,38,1075010
8499,6,43000,93,9999,,4,9,12,12,DORRIS . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,43500,47,9999,,4,9,12,12,DOS PALOS. . . . . . . . . . . . .,19,19,696936,0,0,0,0,0,0,0,0,0,19,19,696936,0,0,0,0,0,0,0,0,0
8499,6,44000,37,4480,,4,9,12,12,DOWNEY . . . . . . . . . . . . . .,126,126,7137096,4,8,472000,5,18,1295684,12,89,5583473,126,126,7137096,4,8,472000,5,18,1295684,12,89,5583473
8499,6,44500,37,4480,,4,9,12,12,DUARTE . . . . . . . . . . . . . .,16,16,1475770,5,10,600000,14,56,3440000,2,10,546000,16,16,1475770,5,10,600000,14,56,3440000,2,10,546000
8499,6,44700,1,5775,,4,9,12,12,DUBLIN . . . . . . . . . . . . . .,20,20,2216041,0,0,0,0,0,0,78,625,21018200,20,20,2216041,0,0,0,0,0,0,78,625,21018200
8499,6,45000,93,9999,,4,9,3,3,DUNSMUIR . . . . . . . . . . . . .,1,1,36588,0,0,0,0,0,0,0,0,0,1,1,36588,0,0,0,0,0,0,0,0,0
8499,6,45300,81,7360,,4,9,12,12,EAST PALO ALTO . . . . . . . . . .,3,3,221981,0,0,0,0,0,0,0,0,0,3,3,221981,0,0,0,0,0,0,0,0,0
8499,6,45500,73,7320,,4,9,12,12,EL CAJON . . . . . . . . . . . . .,238,238,20293748,1,2,67250,8,26,816525,99,779,26125500,238,238,20293748,1,2,67250,8,26,816525,99,779,26125500
8499,6,46000,25,9999,,4,9,12,12,EL CENTRO. . . . . . . . . . . . .,43,43,2307004,1,2,22400,2,7,162960,2,11,290745,43,43,2307004,1,2,22400,2,7,162960,2,11,290745
8499,6,46500,13,5775,,4,9,0,0,EL CERRITO . . . . . . . . . . . .,10,10,1347901,0,0,0,0,3,0,1,5,93871,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,47000,17,6920,,4,9,12,12,EL DORADO CO. UNINC. AREA. . . . .,999,999,62019203,2,4,115546,12,46,1450221,11,72,1816886,999,999,62019203,2,4,115546,12,46,1450221,11,72,1816886
8499,6,47500,37,4480,,4,9,12,12,EL MONTE . . . . . . . . . . . . .,12,12,694820,1,2,114800,1,3,129336,5,37,1688620,12,12,694820,1,2,114800,1,3,129336,5,37,1688620
8499,6,48500,37,4480,,4,9,12,12,EL SEGUNDO . . . . . . . . . . . .,23,23,3019988,6,12,837000,4,15,1006405,12,85,3810900,23,23,3019988,6,12,837000,4,15,1006405,12,85,3810900
8499,6,49500,1,5775,,4,9,12,12,EMERYVILLE . . . . . . . . . . . .,9,9,198000,0,0,0,0,0,0,0,0,0,9,9,198000,0,0,0,0,0,0,0,0,0
8499,6,50000,77,8120,,4,9,12,12,ESCALON. . . . . . . . . . . . . .,20,20,1172875,0,0,0,0,0,0,0,0,0,20,20,1172875,0,0,0,0,0,0,0,0,0
8499,6,50500,73,7320,,4,9,12,12,ESCONDIDO. . . . . . . . . . . . .,532,532,44242311,3,6,251832,7,24,830506,97,1672,57686075,532,532,44242311,3,6,251832,7,24,830506,97,1672,57686075
8499,6,51000,23,9999,,4,9,12,12,EUREKA . . . . . . . . . . . . . .,42,42,2322801,2,4,112344,1,4,196100,0,0,0,42,42,2322801,2,4,112344,1,4,196100,0,0,0
8499,6,51500,107,8780,,4,9,12,12,EXETER . . . . . . . . . . . . . .,31,31,1473636,1,2,105328,7,24,1055976,0,0,0,31,31,1473636,1,2,105328,7,24,1055976,0,0,0
8499,6,52000,41,7360,,4,9,12,12,FAIRFAX. . . . . . . . . . . . . .,2,2,237600,0,0,0,0,0,0,0,0,0,2,2,237600,0,0,0,0,0,0,0,0,0
8499,6,52500,95,8720,,4,9,12,12,FAIRFIELD. . . . . . . . . . . . .,350,350,24715835,0,0,0,2,8,303750,24,174,6875197,350,350,24715835,0,0,0,2,8,303750,24,174,6875197
8499,6,52800,107,8780,,4,9,5,5,FARMERSVILLE . . . . . . . . . . .,8,8,267408,0,0,0,0,6,0,0,0,0,1,1,52000,0,0,0,0,0,0,0,0,0
8499,6,53000,23,9999,,4,9,12,12,FERNDALE . . . . . . . . . . . . .,1,1,82500,0,0,0,0,0,0,0,0,0,1,1,82500,0,0,0,0,0,0,0,0,0
8499,6,53500,111,6000,,4,9,12,12,FILLMORE . . . . . . . . . . . . .,69,69,2890428,0,0,0,0,0,0,0,0,0,69,69,2890428,0,0,0,0,0,0,0,0,0
8499,6,54000,19,2840,,4,9,10,10,FIREBAUGH. . . . . . . . . . . . .,5,5,252987,0,0,0,0,0,0,0,0,0,5,5,252987,0,0,0,0,0,0,0,0,0
8499,6,54500,67,6920,,4,9,12,12,FOLSOM . . . . . . . . . . . . . .,457,457,58796436,5,10,1089425,0,0,0,0,0,0,457,457,58796436,5,10,1089425,0,0,0,0,0,0
8499,6,55000,71,6780,,4,9,12,12,FONTANA. . . . . . . . . . . . . .,805,805,45994568,0,0,0,33,132,9083811,25,196,6584974,805,805,45994568,0,0,0,33,132,9083811,25,196,6584974
8499,6,55500,45,9999,,4,9,12,12,FORT BRAGG . . . . . . . . . . . .,13,13,647733,3,6,272909,1,3,104648,1,44,1125000,13,13,647733,3,6,272909,1,3,104648,1,44,1125000
8499,6,56000,23,9999,,4,9,12,12,FORTUNA. . . . . . . . . . . . . .,30,30,1983776,1,2,74988,1,4,131957,0,0,0,30,30,1983776,1,2,74988,1,4,131957,0,0,0
8499,6,56150,81,7360,,4,9,12,12,FOSTER CITY. . . . . . . . . . . .,47,47,6358100,0,0,0,0,0,0,62,544,26584990,47,47,6358100,0,0,0,0,0,0,62,544,26584990
8499,6,56300,59,360,,4,9,12,12,FOUNTAIN VALLEY. . . . . . . . . .,10,10,706081,0,0,0,0,0,0,0,0,0,10,10,706081,0,0,0,0,0,0,0,0,0
8499,6,56500,19,2840,,4,9,12,12,FOWLER . . . . . . . . . . . . . .,6,6,448166,0,0,0,0,0,0,1,40,1518170,6,6,448166,0,0,0,0,0,0,1,40,1518170
8499,6,57000,1,5775,,4,9,12,12,FREMONT. . . . . . . . . . . . . .,846,846,90175229,0,0,0,9,36,1961210,130,1494,53340507,846,846,90175229,0,0,0,9,36,1961210,130,1494,53340507
8499,6,57500,19,2840,,4,9,12,12,FRESNO . . . . . . . . . . . . . .,1047,1047,56815947,29,58,2001812,199,759,17963092,305,2951,62141270,1047,1047,56815947,29,58,2001812,199,759,17963092,305,2951,62141270
8499,6,58000,19,2840,,4,9,12,12,FRESNO CO. UNINC. AREA . . . . . .,444,444,25070952,5,10,267664,3,12,347234,2,13,308482,444,444,25070952,5,10,267664,3,12,347234,2,13,308482
8499,6,58500,59,360,,4,9,12,12,FULLERTON. . . . . . . . . . . . .,20,20,2251857,0,0,0,9,34,1562256,26,411,15701789,20,20,2251857,0,0,0,9,34,1562256,26,411,15701789
8499,6,59000,67,6920,,4,9,12,12,GALT . . . . . . . . . . . . . . .,36,36,2331206,7,14,549849,2,7,199480,0,0,0,36,36,2331206,7,14,549849,2,7,199480,0,0,0
8499,6,59500,37,4480,,4,9,12,12,GARDENA. . . . . . . . . . . . . .,2,2,117040,0,0,0,14,50,2724968,9,193,6419265,2,2,117040,0,0,0,14,50,2724968,9,193,6419265
8499,6,60000,59,360,,4,9,12,12,GARDEN GROVE . . . . . . . . . . .,10,10,680532,0,0,0,3,12,570831,42,421,16632954,10,10,680532,0,0,0,3,12,570831,42,421,16632954
8499,6,60500,85,7400,,4,9,12,12,GILROY . . . . . . . . . . . . . .,5,5,403685,0,0,0,1,3,110670,0,0,0,5,5,403685,0,0,0,1,3,110670,0,0,0
8499,6,61000,37,4480,,4,9,12,12,GLENDALE . . . . . . . . . . . . .,83,83,19171194,6,12,567000,12,44,2303960,102,1164,63435360,83,83,19171194,6,12,567000,12,44,2303960,102,1164,63435360
8499,6,61500,37,4480,,4,9,12,12,GLENDORA . . . . . . . . . . . . .,68,68,8709142,0,0,0,1,4,142720,6,30,1418358,68,68,8709142,0,0,0,1,4,142720,6,30,1418358
8499,6,61700,21,9999,,4,9,12,12,GLENN CO. UNINC. AREA. . . . . . .,50,50,2512590,0,0,0,0,0,0,0,0,0,50,50,2512590,0,0,0,0,0,0,0,0,0
