Survey,State,6-Digit,County,Place,CSA,CBSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2003,49,495000,057,1050,482,36260, ,84403      ,4,8,12,,Washington Terrace,7,7,1180105,3,6,519928,0,0,0,0,0,0,7,7,1180105,3,6,519928,0,0,0,0,0,0
2003,49,497000,055,    ,999,99999, ,84747      ,4,8,12,,Wayne County,19,19,2588000,0,0,0,0,0,0,0,0,0,19,19,2588000,0,0,0,0,0,0,0,0,0
2003,49,499000,057,    ,482,36260, ,84401      ,4,8,0,,Weber County Unincorporated Area,307,307,26424926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,49,505000,045,1065,482,41620, ,84083      ,4,8,0,,Wendover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,49,507000,011,1070,482,36260, ,84087      ,4,8,12,,West Bountiful,66,66,12771564,0,0,0,0,0,0,0,0,0,66,66,12771564,0,0,0,0,0,0,0,0,0
2003,49,508000,057,1073,482,36260, ,84401      ,4,8,12,,West Haven,93,93,15740112,0,0,0,0,0,0,0,0,0,93,93,15740112,0,0,0,0,0,0,0,0,0
2003,49,509000,035,1075,482,41620, ,84088      ,4,8,12,,West Jordan,1107,1107,164654506,1,2,198008,52,195,16511619,46,417,25725857,1107,1107,164654506,1,2,198008,52,195,16511619,46,417,25725857
2003,49,511000,011,1080,482,36260, ,84015      ,4,8,12,,West Point,185,185,26019558,2,4,453037,1,3,337287,0,0,0,185,185,26019558,2,4,453037,1,3,337287,0,0,0
2003,49,513000,035,1082,482,41620, ,84119      ,4,8,12,,West Valley City,494,494,44054059,1,2,151221,40,137,14071829,21,304,25999960,494,494,44054059,1,2,151221,40,137,14071829,21,304,25999960
2003,49,515000,003,1088,999,99999, ,84340      ,4,8,12,,Willard,11,11,1552000,0,0,0,0,0,0,0,0,0,11,11,1552000,0,0,0,0,0,0,0,0,0
2003,49,517000,049,1091,999,39340, ,84653      ,4,8,12,,Woodland Hills,11,11,4037175,0,0,0,0,0,0,0,0,0,11,11,4037175,0,0,0,0,0,0,0,0,0
2003,49,521000,011,1095,482,36260, ,84087      ,4,8,12,,Woods Cross,166,166,17937764,0,0,0,0,0,0,0,0,0,166,166,17937764,0,0,0,0,0,0,0,0,0
2003,52,001000,010,    ,999,99999, ,00802      ,4,9,0,,St. Croix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,52,005000,003,    ,999,99999, ,00802      ,4,9,0,,St. Thomas-St. John Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,001000,027,0003,999,99999, ,98520      ,4,9,12,,Aberdeen,11,11,1301730,0,0,0,0,0,0,0,0,0,11,11,1301730,0,0,0,0,0,0,0,0,0
2003,53,003000,001,    ,999,99999, ,99344      ,4,9,12,,Adams County Unincorporated Area,3,3,785492,0,0,0,0,0,0,0,0,0,3,3,785492,0,0,0,0,0,0,0,0,0
2003,53,005000,063,0010,999,44060, ,99001      ,4,9,0,,Airway Heights,6,6,610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,007000,075,0015,999,99999, ,99102      ,4,9,12,,Albion town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,009000,033,0020,500,42660, ,98001      ,4,9,12,,Algona,28,28,3864925,0,0,0,0,0,0,0,0,0,28,28,3864925,0,0,0,0,0,0,0,0,0
2003,53,011000,043,0025,999,99999, ,99103      ,4,9,12,,Almira town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,013000,057,0030,999,34580, ,98221      ,4,9,0,,Anacortes,123,123,24165095,7,14,1795544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,015000,061,0035,500,42660, ,98223      ,4,9,0,,Arlington,287,287,28828704,4,8,502092,4,12,1031416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,017000,003,0050,999,30300, ,99402      ,4,9,0,,Asotin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,019000,003,    ,999,30300, ,99402      ,4,9,12,,Asotin County Unincorporated Area,39,39,5401671,1,2,122076,0,0,0,0,0,0,39,39,5401671,1,2,122076,0,0,0,0,0,0
2003,53,021000,033,0055,500,42660, ,980014998  ,4,9,12,,Auburn,243,243,57928253,4,8,1166506,3,10,1472520,6,38,17195545,243,243,57928253,4,8,1166506,3,10,1472520,6,38,17195545
2003,53,022000,035,0058,500,14740, ,981102824  ,4,9,12,,Bainbridge Island,157,157,37379825,16,32,3406000,4,14,2941000,1,18,2500000,157,157,37379825,16,32,3406000,4,14,2941000,1,18,2500000
2003,53,025000,033,0070,500,42660, ,98004      ,4,9,12,,Beaux Arts Village town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,027000,033,0075,500,42660,1,980099012  ,4,9,12,,Bellevue,121,121,46809133,0,0,0,0,0,0,0,0,0,121,121,46809133,0,0,0,0,0,0,0,0,0
2003,53,029000,073,0080,999,13380,1,98225      ,4,9,12,,Bellingham,266,266,46490593,15,30,3603317,16,63,6061345,29,646,45200985,266,266,46490593,15,30,3603317,16,63,6061345,29,646,45200985
2003,53,031000,005,0083,999,28420, ,99320      ,4,9,12,,Benton City,11,11,1087390,14,28,1824656,0,0,0,0,0,0,11,11,1087390,14,28,1824656,0,0,0,0,0,0
2003,53,033000,005,    ,999,28420, ,99336      ,4,9,12,,Benton County Unincorporated Area,201,201,44851332,0,0,0,0,0,0,0,0,0,201,201,44851332,0,0,0,0,0,0,0,0,0
2003,53,035000,039,0090,999,99999, ,98605      ,4,9,11,,Bingen,1,1,149220,0,0,0,0,0,0,0,0,0,1,1,149220,0,0,0,0,0,0,0,0,0
2003,53,037000,033,0095,500,42660, ,98010      ,4,9,12,,Black Diamond,15,15,1925000,0,0,0,0,0,0,0,0,0,15,15,1925000,0,0,0,0,0,0,0,0,0
2003,53,039000,073,0100,999,13380, ,98230      ,4,9,12,,Blaine,52,52,10075386,6,12,2029731,1,4,291373,0,0,0,52,52,10075386,6,12,2029731,1,4,291373,0,0,0
2003,53,041000,053,0105,500,42660, ,98390      ,4,9,12,,Bonney Lake,291,291,49965341,4,8,707535,17,68,4952141,0,0,0,291,291,49965341,4,8,707535,17,68,4952141,0,0,0
2003,53,043000,033,0110,500,42660, ,98011      ,4,9,12,,Bothell,121,121,27105230,0,0,0,1,3,372941,1,87,7487188,121,121,27105230,0,0,0,1,3,372941,1,87,7487188
2003,53,047000,035,0115,500,14740,1,98337      ,4,9,4,,Bremerton,42,42,4331195,0,0,0,0,0,0,2,14,982532,10,10,962988,0,0,0,0,0,0,2,14,982532
2003,53,049000,047,0120,999,99999, ,98812      ,4,9,12,,Brewster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,051000,017,0123,999,48300, ,98813      ,4,9,12,,Bridgeport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,053000,061,0124,500,42660, ,98036      ,4,9,0,,Brier,18,18,3756323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,055000,053,0130,500,42660, ,98321      ,4,9,12,,Buckley,6,6,924837,0,0,0,0,0,0,0,0,0,6,6,924837,0,0,0,0,0,0,0,0,0
2003,53,057000,067,0135,500,36500, ,98530      ,4,9,11,,Bucoda town,3,3,245000,0,0,0,0,0,0,0,0,0,3,3,245000,0,0,0,0,0,0,0,0,0
2003,53,058000,033,0138,500,42660, ,981661973  ,4,9,12,,Burien,28,28,6732729,0,0,0,3,11,1101869,0,0,0,28,28,6732729,0,0,0,3,11,1101869,0,0,0
2003,53,059000,057,0140,999,34580, ,98233      ,4,9,12,,Burlington,69,69,7637028,2,4,372324,0,0,0,0,0,0,69,69,7637028,2,4,372324,0,0,0,0,0,0
2003,53,061000,011,0145,999,38900, ,98607      ,4,9,12,,Camas,269,269,48851950,3,6,558479,0,0,0,0,0,0,269,269,48851950,3,6,558479,0,0,0,0,0,0
2003,53,063000,053,0150,500,42660, ,98323      ,4,9,0,,Carbonado town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,065000,033,0155,500,42660, ,980141238  ,4,9,12,,Carnation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,067000,007,0165,999,48300, ,98815      ,4,9,12,,Cashmere,4,4,738232,0,0,0,0,0,0,0,0,0,4,4,738232,0,0,0,0,0,0,0,0,0
2003,53,069000,015,0170,999,31020, ,98611      ,4,9,0,,Castle Rock,1,1,88764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,071000,069,0175,999,99999, ,98612      ,4,9,12,,Cathlamet town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,073000,041,0180,999,99999, ,98531      ,4,9,12,,Centralia,19,19,2154205,1,2,200000,0,0,0,2,64,3939463,19,19,2154205,1,2,200000,0,0,0,2,64,3939463
2003,53,075000,041,0190,999,99999, ,98532      ,4,9,12,,Chehalis,10,10,1051396,1,2,110000,0,0,0,0,0,0,10,10,1051396,1,2,110000,0,0,0,0,0,0
2003,53,077000,007,0195,999,48300, ,98816      ,4,9,12,,Chelan,30,30,4100805,0,0,0,1,4,650000,0,0,0,30,30,4100805,0,0,0,1,4,650000,0,0,0
2003,53,079000,007,    ,999,48300, ,98801      ,4,9,10,,Chelan County Unincorporated Area,214,214,33195090,0,0,0,0,0,0,0,0,0,179,179,28027956,0,0,0,0,0,0,0,0,0
2003,53,081000,063,0200,999,44060, ,99004      ,4,9,12,,Cheney,43,43,5164162,0,0,0,0,0,0,14,159,9767032,43,43,5164162,0,0,0,0,0,0,14,159,9767032
2003,53,083000,065,0205,999,99999, ,99109      ,4,9,12,,Chewelah,16,16,1999500,0,0,0,0,0,0,0,0,0,16,16,1999500,0,0,0,0,0,0,0,0,0
2003,53,085000,009,    ,999,99999, ,983620149  ,4,9,12,,Clallam County Unincorporated Area,363,363,46674621,1,2,224326,0,0,0,0,0,0,363,363,46674621,1,2,224326,0,0,0,0,0,0
2003,53,087000,011,    ,999,38900, ,986669810  ,4,9,12,,Clark County Unincorporated Area,2337,2337,319014139,0,0,0,2,8,930000,5,58,2978404,2337,2337,319014139,0,0,0,2,8,930000,5,58,2978404
2003,53,089000,003,0215,999,30300, ,99403      ,4,9,12,,Clarkston,5,5,330475,0,0,0,0,0,0,0,0,0,5,5,330475,0,0,0,0,0,0,0,0,0
2003,53,091000,037,0220,999,99999, ,98922      ,4,9,12,,Cle Elum,8,8,822367,0,0,0,0,0,0,0,0,0,8,8,822367,0,0,0,0,0,0,0,0,0
2003,53,093000,033,0225,500,42660, ,98004      ,4,9,12,,Clyde Hill,11,11,13545729,0,0,0,0,0,0,0,0,0,11,11,13545729,0,0,0,0,0,0,0,0,0
2003,53,095000,075,0230,999,99999, ,99111      ,4,9,12,,Colfax,7,7,1005200,0,0,0,2,8,310000,0,0,0,7,7,1005200,0,0,0,2,8,310000,0,0,0
2003,53,097000,071,0235,999,99999, ,99324      ,4,9,12,,College Place,91,91,12663197,8,16,1524813,0,0,0,4,48,3725424,91,91,12663197,8,16,1524813,0,0,0,4,48,3725424
2003,53,099000,075,0240,999,99999, ,99113      ,4,9,12,,Colton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,101000,013,    ,999,99999, ,993281341  ,4,9,12,,Columbia County Unincorporated Area,4,4,775000,0,0,0,0,0,0,0,0,0,4,4,775000,0,0,0,0,0,0,0,0,0
2003,53,103000,065,0250,999,99999, ,99114      ,4,9,12,,Colville,2,2,602000,0,0,0,0,0,0,0,0,0,2,2,602000,0,0,0,0,0,0,0,0,0
2003,53,107000,057,0260,999,34580, ,98237      ,4,9,12,,Concrete town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,109000,021,0263,999,28420, ,99326      ,4,9,12,,Connell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,111000,027,0270,999,99999, ,98537      ,4,9,12,,Cosmopolis,8,8,877710,0,0,0,0,0,0,0,0,0,8,8,877710,0,0,0,0,0,0,0,0,0
2003,53,119000,047,0280,999,99999, ,991161434  ,4,9,12,,Coulee Dam town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,121000,029,0290,760,7600 , ,98239      ,4,9,12,,Coupeville town,9,9,1341200,0,0,0,0,0,0,0,0,0,9,9,1341200,0,0,0,0,0,0,0,0,0
2003,53,122000,033,0291,500,42660, ,98042      ,4,9,12,,Covington,356,356,84395115,0,0,0,0,0,0,0,0,0,356,356,84395115,0,0,0,0,0,0,0,0,0
2003,53,123000,015,    ,999,31020, ,98626      ,4,9,12,,Cowlitz County Unincorporated Area,222,222,37459672,1,2,158000,1,3,359748,0,0,0,222,222,37459672,1,2,158000,1,3,359748,0,0,0
2003,53,125000,043,0295,999,99999, ,99117      ,4,9,0,,Creston town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,129000,061,0305,500,42660, ,98241      ,4,9,0,,Darrington town,7,7,528162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,131000,043,0310,999,99999, ,99122      ,4,9,12,,Davenport,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
2003,53,133000,013,0315,999,99999, ,993281341  ,4,9,12,,Dayton,2,2,180000,0,0,0,0,0,0,0,0,0,2,2,180000,0,0,0,0,0,0,0,0,0
2003,53,135000,063,0317,999,44060, ,99006      ,4,9,12,,Deer Park,11,11,1327728,2,4,244888,0,0,0,0,0,0,11,11,1327728,2,4,244888,0,0,0,0,0,0
2003,53,137000,033,0325,500,42660, ,981986340  ,4,9,12,,Des Moines,31,31,8671930,0,0,0,0,0,0,0,0,0,31,31,8671930,0,0,0,0,0,0,0,0,0
2003,53,139000,017,    ,999,48300, ,988024443  ,4,9,12,,Douglas County Unincorporated Area,183,183,25054748,0,0,0,0,0,0,1,21,1549685,183,183,25054748,0,0,0,0,0,0,1,21,1549685
2003,53,141000,053,0330,500,42660, ,983279002  ,4,9,12,,DuPont,218,218,42716728,0,0,0,0,0,0,0,0,0,218,218,42716728,0,0,0,0,0,0,0,0,0
2003,53,143000,033,0335,500,42660, ,98019      ,4,9,12,,Duvall,43,43,10825965,0,0,0,0,0,0,0,0,0,43,43,10825965,0,0,0,0,0,0,0,0,0
2003,53,145000,017,0350,999,48300, ,98802      ,4,9,12,,East Wenatchee,31,31,5552999,0,0,0,3,12,1370050,0,0,0,31,31,5552999,0,0,0,3,12,1370050,0,0,0
2003,53,147000,053,0357,500,42660, ,98328      ,4,9,12,,Eatonville town,19,19,2820263,0,0,0,0,0,0,0,0,0,19,19,2820263,0,0,0,0,0,0,0,0,0
2003,53,148000,053,0362,500,42660, ,98371      ,4,9,11,,Edgewood,24,24,5945283,0,0,0,0,0,0,0,0,0,24,24,5945283,0,0,0,0,0,0,0,0,0
2003,53,149000,061,0367,500,42660, ,98020      ,4,9,0,,Edmonds,91,91,20629986,3,6,1033365,5,15,2498085,12,68,8480874,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,151000,025,0375,999,99999, ,99123      ,4,9,12,,Electric City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,153000,037,0380,999,99999, ,98926      ,4,9,12,,Ellensburg,67,67,5990574,40,80,4457309,0,0,0,0,0,0,67,67,5990574,40,80,4457309,0,0,0,0,0,0
2003,53,155000,027,0385,999,99999, ,98541      ,4,9,12,,Elma,13,13,1170625,0,0,0,0,0,0,0,0,0,13,13,1170625,0,0,0,0,0,0,0,0,0
2003,53,157000,047,0390,999,99999, ,99124      ,4,9,0,,Elmer City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,159000,075,0395,999,99999, ,99125      ,4,9,12,,Endicott town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,161000,007,0405,999,48300, ,98822      ,4,9,12,,Entiat,3,3,631840,0,0,0,0,0,0,0,0,0,3,3,631840,0,0,0,0,0,0,0,0,0
2003,53,163000,033,0410,500,42660, ,98022      ,4,9,12,,Enumclaw,19,19,3334000,5,10,1024000,1,3,262000,0,0,0,19,19,3334000,5,10,1024000,1,3,262000,0,0,0
2003,53,165000,025,0412,999,99999, ,98823      ,4,9,12,,Ephrata,6,6,854107,2,4,279902,0,0,0,0,0,0,6,6,854107,2,4,279902,0,0,0,0,0,0
2003,53,167000,061,0420,500,42660,1,98201      ,4,9,12,,Everett,199,199,32646956,29,58,5758013,9,34,2987591,6,54,4189632,199,199,32646956,29,58,5758013,9,34,2987591,6,54,4189632
2003,53,169000,073,0425,999,13380, ,98247      ,4,9,12,,Everson,6,6,941228,0,0,0,0,0,0,0,0,0,6,6,941228,0,0,0,0,0,0,0,0,0
2003,53,171000,063,0430,999,44060, ,99012      ,4,9,12,,Fairfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,175000,033,0443,500,42660, ,980639718  ,4,9,12,,Federal Way,115,115,27944341,0,0,0,0,0,0,1,12,1042389,115,115,27944341,0,0,0,0,0,0,1,12,1042389
2003,53,177000,073,0445,999,13380, ,98248      ,4,9,12,,Ferndale,92,92,15204773,0,0,0,0,0,0,0,0,0,92,92,15204773,0,0,0,0,0,0,0,0,0
2003,53,179000,019,    ,999,99999, ,99166      ,4,9,12,,Ferry County Unincorporated Area,19,19,1727901,0,0,0,0,0,0,0,0,0,19,19,1727901,0,0,0,0,0,0,0,0,0
2003,53,181000,053,0450,500,42660, ,98424      ,4,9,12,,Fife,33,33,4054933,0,0,0,0,0,0,0,0,0,33,33,4054933,0,0,0,0,0,0,0,0,0
2003,53,183000,053,0455,500,42660, ,98466      ,4,9,12,,Fircrest,29,29,5729649,9,18,2959934,0,0,0,0,0,0,29,29,5729649,9,18,2959934,0,0,0,0,0,0
2003,53,185000,009,0465,999,99999, ,98331      ,4,9,12,,Forks,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
2003,53,187000,021,    ,999,28420, ,99301      ,4,9,12,,Franklin County Unincorporated Area,71,71,17256216,0,0,0,0,0,0,0,0,0,71,71,17256216,0,0,0,0,0,0,0,0,0
2003,53,189000,055,0470,999,99999, ,98250      ,4,9,12,,Friday Harbor town,13,13,3177312,0,0,0,0,0,0,0,0,0,13,13,3177312,0,0,0,0,0,0,0,0,0
2003,53,191000,023,    ,999,99999, ,99347      ,4,9,12,,Garfield County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,193000,075,0480,999,99999, ,99130      ,4,9,12,,Garfield town,0,0,0,0,0,0,0,0,0,1,16,969314,0,0,0,0,0,0,0,0,0,1,16,969314
2003,53,197000,053,0490,500,42660, ,98335      ,4,9,12,,Gig Harbor,24,24,6881063,1,2,335387,0,0,0,0,0,0,24,24,6881063,1,2,335387,0,0,0,0,0,0
2003,53,199000,061,0495,500,42660, ,98251      ,4,9,0,,Gold Bar,30,30,2676255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,201000,039,0500,999,99999, ,98620      ,4,9,12,,Goldendale,7,7,584672,0,0,0,0,0,0,0,0,0,7,7,584672,0,0,0,0,0,0,0,0,0
2003,53,203000,025,0510,999,99999, ,99133      ,4,9,0,,Grand Coulee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,205000,077,0515,999,49420, ,98930      ,4,9,12,,Grandview,20,20,1547460,0,0,0,0,0,0,0,0,0,20,20,1547460,0,0,0,0,0,0,0,0,0
2003,53,207000,077,0520,999,49420, ,98932      ,4,9,12,,Granger town,2,2,284070,0,0,0,0,0,0,0,0,0,2,2,284070,0,0,0,0,0,0,0,0,0
2003,53,209000,061,0523,500,42660, ,98252      ,4,9,0,,Granite Falls,51,51,3409902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,211000,025,    ,999,99999, ,98823      ,4,9,12,,Grant County Unincorporated Area,180,180,22786776,2,4,509018,0,0,0,0,0,0,180,180,22786776,2,4,509018,0,0,0,0,0,0
2003,53,213000,027,    ,999,99999, ,985633614  ,4,9,12,,Grays Harbor County Unincorporated Area,111,111,23354646,0,0,0,0,0,0,0,0,0,111,111,23354646,0,0,0,0,0,0,0,0,0
2003,53,215000,057,0535,999,34580, ,98255      ,4,9,12,,Hamilton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,217000,077,0540,999,49420, ,98933      ,4,9,12,,Harrah town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,219000,043,0545,999,99999, ,99134      ,4,9,12,,Harrington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,225000,027,0560,999,99999, ,98550      ,4,9,12,,Hoquiam,3,3,319866,1,2,163608,0,0,0,0,0,0,3,3,319866,1,2,163608,0,0,0,0,0,0
2003,53,227000,033,0570,500,42660, ,98004      ,4,9,12,,Hunts Point town,3,3,3350000,0,0,0,0,0,0,0,0,0,3,3,3350000,0,0,0,0,0,0,0,0,0
2003,53,235000,029,    ,760,7600 , ,98239      ,4,9,12,,Island County Unincorporated Area,407,407,67003446,0,0,0,0,0,0,0,0,0,407,407,67003446,0,0,0,0,0,0,0,0,0
2003,53,237000,033,0587,500,42660, ,98027      ,4,9,12,,Issaquah,501,501,121101371,5,10,1280751,2,8,1438772,0,0,0,501,501,121101371,5,10,1280751,2,8,1438772,0,0,0
2003,53,239000,031,    ,999,99999, ,98368      ,4,9,12,,Jefferson County Unincorporated Area,212,212,32046735,1,2,315150,0,0,0,0,0,0,212,212,32046735,1,2,315150,0,0,0,0,0,0
2003,53,241000,021,0597,999,28420, ,99335      ,4,9,12,,Kahlotus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,243000,015,0600,999,31020, ,98625      ,4,9,12,,Kalama,4,4,476469,0,0,0,0,0,0,0,0,0,4,4,476469,0,0,0,0,0,0,0,0,0
2003,53,245000,015,0603,999,31020, ,98626      ,4,9,12,,Kelso,19,19,2447852,2,4,449896,0,0,0,0,0,0,19,19,2447852,2,4,449896,0,0,0,0,0,0
2003,53,246000,033,0608,500,42660, ,98028      ,4,9,12,,Kenmore,145,145,38247219,0,0,0,0,0,0,4,72,8396830,145,145,38247219,0,0,0,0,0,0,4,72,8396830
2003,53,247000,005,0610,999,28420,1,99336      ,4,9,12,,Kennewick,328,328,54266814,4,8,782976,0,0,0,0,0,0,328,328,54266814,4,8,782976,0,0,0,0,0,0
2003,53,249000,033,0615,500,42660, ,98032      ,4,9,12,,Kent,301,301,53221214,0,0,0,0,0,0,0,0,0,301,301,53221214,0,0,0,0,0,0,0,0,0
2003,53,251000,065,0620,999,99999, ,99141      ,4,9,12,,Kettle Falls,7,7,694177,0,0,0,0,0,0,0,0,0,7,7,694177,0,0,0,0,0,0,0,0,0
2003,53,253000,033,    ,500,42660, ,980551219  ,4,9,12,,King County Unincorporated Area,1966,1966,509678759,1,2,265664,58,211,23223112,70,787,48942118,1966,1966,509678759,1,2,265664,58,211,23223112,70,787,48942118
2003,53,255000,033,0625,500,42660, ,98033      ,4,9,12,,Kirkland,172,172,54912969,0,0,0,2,8,1604576,1,10,1226588,172,172,54912969,0,0,0,2,8,1604576,1,10,1226588
2003,53,257000,035,    ,500,14740, ,983664682  ,4,9,12,,Kitsap County Unincorporated Area,1023,1023,160168709,3,6,562605,0,0,0,0,0,0,1023,1023,160168709,3,6,562605,0,0,0,0,0,0
2003,53,259000,037,0630,999,99999, ,98934      ,4,9,12,,Kittitas,1,1,95500,0,0,0,0,0,0,0,0,0,1,1,95500,0,0,0,0,0,0,0,0,0
2003,53,261000,037,    ,999,99999, ,98926      ,4,9,0,,Kittitas County Unincorporated Area,268,268,42390139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,263000,039,    ,999,99999, ,98620      ,4,9,12,,Klickitat County Unincorporated Area,95,95,12608103,0,0,0,0,0,0,0,0,0,95,95,12608103,0,0,0,0,0,0,0,0,0
2003,53,271000,075,0637,999,99999, ,99143      ,4,9,0,,La Crosse town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,273000,067,0634,500,36500, ,98509      ,4,9,12,,Lacey,200,200,29712117,7,14,1325041,0,0,0,0,0,0,200,200,29712117,7,14,1325041,0,0,0,0,0,0
2003,53,275000,033,0641,500,42660, ,98155      ,4,9,12,,Lake Forest Park,11,11,3046649,0,0,0,0,0,0,0,0,0,11,11,3046649,0,0,0,0,0,0,0,0,0
2003,53,277000,061,0654,500,42660, ,98258      ,4,9,0,,Lake Stevens,93,93,7672650,11,22,1007050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,278000,053,0667,500,42660, ,98499      ,4,9,12,,Lakewood,48,48,6760538,0,0,0,2,8,693535,0,0,0,48,48,6760538,0,0,0,2,8,693535,0,0,0
2003,53,281000,029,0672,760,7600 , ,98260      ,4,9,12,,Langley,7,7,1812563,0,0,0,0,0,0,0,0,0,7,7,1812563,0,0,0,0,0,0,0,0,0
2003,53,285000,007,0680,999,48300, ,98826      ,4,9,12,,Leavenworth,11,11,1138000,0,0,0,3,12,767844,0,0,0,11,11,1138000,0,0,0,3,12,767844,0,0,0
2003,53,287000,041,    ,999,99999, ,985322626  ,4,9,12,,Lewis County Unincorporated Area,277,277,34018325,0,0,0,0,0,0,0,0,0,277,277,34018325,0,0,0,0,0,0,0,0,0
2003,53,288000,063,0684,999,44060, ,99019      ,4,9,12,,Liberty Lake,73,73,10115127,3,6,880022,0,0,0,0,0,0,73,73,10115127,3,6,880022,0,0,0,0,0,0
2003,53,289000,043,    ,999,99999, ,99122      ,4,9,12,,Lincoln County Unincorporated Area,37,37,3963593,0,0,0,0,0,0,0,0,0,37,37,3963593,0,0,0,0,0,0,0,0,0
2003,53,293000,049,0690,999,99999, ,98631      ,4,9,0,,Long Beach,0,0,0,2,4,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,53,295000,015,0695,999,31020, ,98632      ,4,9,7,,Longview,58,58,8815005,3,6,265408,0,0,0,3,16,580382,30,30,5557216,1,2,20000,0,0,0,3,16,580382
